price,Location,Floor,Land Mark,Land,Road,Bathroom,Bedroom,url
100000000,"jamsikhel, Jhamsikhel, Lalitpur",4,,3336.93,13,4,4,https://hamrobazaar.com/for-sale-house/house-on-sale-at-jhamsikhel-sanepa-in-lalitpur/e91a3414aed64baeb703b97686832183
22500000,"Janakpur (Other Area), Dhanusha (Janakpur)",3,Kadam Chowk,3080.25,13,3,5,https://hamrobazaar.com/for-sale-house/95-dhur-land-3-story-house-on-sale-in-janakpur-in-dhanusha/be47c47c569b421eb874920c7df50b10
147000000,"jawlakhel, Jawalakhel, Lalitpur",,,,,,,https://hamrobazaar.com/for-sale-house/furnished-bungalow-house-in-sale-at-jawalakhel-in-lalitpur/d2eccee45fc5408d91b1579a61215b98
11000000,"Jayantidanda, Dhading Besi, Nilakantha, धादिङ, Bagmati Pradesh, नेपाल",13,Dhading bensi nilkantha 4.,1369,8,3,5,https://hamrobazaar.com/for-sale-house/4ana-house-for-sale-urgent-sale-13-roomsdhading-in-dhading/b5adbbb6448c4086888bdaa809ff8912
35000000,"Jorpati (Gokarneshwar), Kathmandu",3.5,,1540.125,13,3,6,https://hamrobazaar.com/for-sale-house/this-house-is-available-for-urgent-sale-in-jorpati-in-kathmandu/edbbeaf316af4fe5ac07003b4700670d
140000000,"Jorpati Area, Kathmandu",3,Bouddha Jorpati,1283.4375,13,5,9,https://hamrobazaar.com/for-sale-house/full-furnishings-house-on-sale-at-bouddha-jorpati-in-kathmandu/7f263ec11a8e44c1b470f8dc0c8543ac
27500000,"Jyotinagar Pool, बालुवाखानी चोक, मन्डीकाटार",2,"kapan, jyotinagar",1026.75,13,5,5,https://hamrobazaar.com/for-sale-house/house-on-sale-kapanjyotinagar-in-nepal/fa6dabe76eda450fb0965a500f38a0f9
36000000,"Jyotinagar Pool, Baluwakhani Chok, Mandikhatar",3,,1369,13,5,6,https://hamrobazaar.com/for-sale-house/house-on-sale-in-nepal/8d18c106c3a148e6a5930dd56cf0f9bc
35000000,"Kadaghari Old Sinamangal Sano Thimi, Pepsicola Area, Kathmandu",2.5,,1437.45,13,4,5,https://hamrobazaar.com/for-sale-house/house-on-sale-at-kadaghari-gjbhos-3357-in-kathmandu/c93046279e9545db84d7c87ffe9d4550
26000000,"Kageshwori Manohara, Kathmandu, Bagmati Pradesh, 13958, Nepal",2.5,,1197.875,13,4,6,https://hamrobazaar.com/for-sale-house/sale-for-beautiful-modern-house-in-kathmandu/22eb6e4bb6624fe7b6bddc90fce664c6
8000000,"Kailash Chok, Lainchaur, Kathmandu",2,Good,8556.25,13,2,3,https://hamrobazaar.com/for-sale-house/kapaurdhara-ma-per-aana-80-lakh-ko-jagga-bikri-ma-in-kathmandu/cf7c96c57bd845e2b6613ceb55d1661a
42500000,"Kalanki, Kalanki",6,,1026.75,20,16,18,https://hamrobazaar.com/for-sale-house/house-for-sale-at-kalanki-in-nepal/e2b32f350dcc423eb39a7e47684c424d
27000000,"Kalanki, Kathmandu",2.5,,1197.875,13,4,5,https://hamrobazaar.com/for-sale-house/house-for-sale-at-kalanki-in-kathmandu/6467db8615ae468d8dc36d16d5974a54
55000000,"Kalanki, Kathmandu",3.5,,2224.62,13,7,12,https://hamrobazaar.com/for-sale-house/flat-system-house-on-sale-maitrinagar-kalanki-in-kathmandu/9bd5384299104e38a37cbfb37c65e404
45000000,"Kalanki, Kathmandu",3,,2738,13,4,4,https://hamrobazaar.com/for-sale-house/house-on-sale-at-hasantar-kalanki-in-kathmandu/8128fd17d8554c15bf8b8904b95ba2c8
45000000,"Kalash Restaurant, Tribhuvan Rajpath, Tinthana, PaneruGaun, Chandragiri Municipality, Kathmandu, Bagmati Pradesh, 44618, Nepal",3,Hh,2395.75,13,6,7,https://hamrobazaar.com/for-sale-house/exchange-home-in-kathmandu/27fe28c5cd634494a707c9c5c103f4da
57500000,"kalmati, Kalimati, Kathmandu",3,,2053.5,13,3,6,https://hamrobazaar.com/for-sale-house/house-for-sale-at-kalimati-in-kathmandu/cdacaaf686734e449b950d45d78eaa8b
70000000,"Kantipur College of Medical Sciences, Museum Marg, Dallu, Ganesh Mandir, Kathmandu, Kathmandu Metropolitan City, Kathmandu",5,,1711.25,12,6,10,https://hamrobazaar.com/for-sale-house/house-for-sales-sitapaila-contact-9851033883-in-kathmandu/160a33465ffd40b5b7ec56135161b405
44000000,"kapurchowk road, खड्कागाउँ",3,,1369,13,5,5,https://hamrobazaar.com/for-sale-house/house-for-sale-in-hattigauda-in-nepal/80c78cf510ce44e6bba358ea71522108
53500000,"kapurchowk road, खड्कागाउँ",3,golfutar,1711.25,13,5,5,https://hamrobazaar.com/for-sale-house/hepali-royal-5-bhk-bungalow-in-nepal/390d52510c114e4f81fffaf95b57a254
72500000,"kapurchowk road, खड्कागाउँ",3,,3080.25,13,5,4,https://hamrobazaar.com/for-sale-house/for-sell-house-at-dhapasi-ktm-in-nepal/bd424381d33c4864bc0fcfecd9486104
34000000,"Karuna Hospital, Chunikhel Marg, Baluwakhani Chok, Budhanilkantha Municipality, Kathmandu, Bagmati Pradesh, 44622, Nepal",2.5,,1129.425,13,2,6,https://hamrobazaar.com/for-sale-house/house-on-sell-in-kathmandu/9af127e96f094e12a128f26fb14d83be
28200000,Karyabinayak,3,Karyabinyak Housing,1197.875,20,4,4,https://hamrobazaar.com/for-sale-house/housing-ma-ghar-karyabinayak-28200000-in-nepal/f94fb45175e44b1bb9f554eda0c28ecf
43000000,Kaski (Pokhara) > Bagar,,,2053.5,13,4,9,https://hamrobazaar.com/for-sale-house/house-in-pokhara-deep-for-sale-in-kaski/4dcf14d007364789a20dbedf72f01368
22200000,Kathmandu,3,,812.84,12,3,,https://hamrobazaar.com/for-sale-house/house-on-sell-in-kathmandu/4bcabe3a108847aea09269052dcabf9d
35000000,Kathmandu > Bafal,4,à¤¬à¤¾à¤«à¤² à¤®à¤¤à¤¾à¤¦à¥‡à¤µà¥€ à¤ªà¥‡à¤Ÿà¥à¤°à¥‹à¤² à¤ªà¤®à¥à¤ª à¤¬à¤¾à¤Ÿ à¥«à¥¦ à¤®à¥€à¤Ÿà¤°,1026.75,13,5,16,https://hamrobazaar.com/for-sale-house/house-at-bafal-near-matadevi-petrol-pump-in-kathmandu/ab4b5397a1c7456f93b16b548c1628bf
50000000,Kathmandu > BagBazar,3.5,Bagbazar near bus park,1540.125,12,,,https://hamrobazaar.com/for-sale-house/house-for-sale-in-bagbazar-45-ana-in-kathmandu/bf8589be5716488ca1d4e28c87959ba4
20000000,Kathmandu > Balaju,,,,,,,https://hamrobazaar.com/for-sale-house/house-on-sell-at-nayabazar-in-kathmandu/1e20610598c84218a16a1b9ba3e0ebd3
35900000,Kathmandu > Balaju,,"Kathmandu nepaltar , futug gayan bhumi school agadi.",,,,,https://hamrobazaar.com/for-sale-house/house-sales-exchange-kathmandu-nepaltar-in-kathmandu/f776d96d1ca948e38ee584d4fe4e89dd
57500000,Kathmandu > Baluwatar,2.5,,1711.25,13,5,5,https://hamrobazaar.com/for-sale-house/house-for-sale-at-baluwatar-in-kathmandu/e741b6da18f243ca99ac476f55bbf06a
50000000,Kathmandu > Baluwatar,2.5,Baluwatar pabitraworkshop,1711.25,13,4,4,https://hamrobazaar.com/for-sale-house/house-for-sale-near-ashirvad-school-baluwatar-in-kathmandu/6867ad8e5f62467c86cef7e85dd15105
85000000,Kathmandu > Baluwatar,2,200 MTR from pm office Ckskrishnasantfrenclevercks,2429.975,20,5,5,https://hamrobazaar.com/for-sale-house/702-ana-wid-bunglow-n-5-room-all-master-baluwata-in-kathmandu/3761885e4c934d459fae1c346156b479
65000000,Kathmandu > Baluwatar,3,350 mtr frm baluwatar chowk Cksmohancks,2806.45,13,3,6,https://hamrobazaar.com/for-sale-house/house-on-sale-at-batkekopul-tokha-in-kathmandu/a2b9e0c66e5f4f43a3583d331f10e96a
140000000,Kathmandu > Baluwatar,2.5,Few MTR FRM kalika tower,3186.3475,12,5,6,https://hamrobazaar.com/for-sale-house/classical-bunglow-with-high-finish-on-931-aana-in-kathmandu/83ff43a30e3d45abbc07edd5e48f4e8e
8500000,Kathmandu > Baluwatar,2.5,Baluwatar way to bisalnagar,7529.5,13,3,4,https://hamrobazaar.com/for-sale-house/baluwatar-22-ana-land-with-old-house-for-sale-in-kathmandu/bb43a00d2b1442cfa4f578372d999bdc
29000000,Kathmandu > Bansbari,2.5,Bansbari dharapati,1197.875,12,,,https://hamrobazaar.com/for-sale-house/flat-system-house-on-sale-in-bansbari-dharapati-in-kathmandu/0e5e9a3846f64756b22d5fc85c601979
5500000,Kathmandu > Bansbari,2,Bansbari,4107,13,,,https://hamrobazaar.com/for-sale-house/bansbari-old-house-for-sale-in-kathmandu/e2225587e60b4b1d9e074e3418fef56d
60000000,Kathmandu > Basundhara,2.5,http://gharjaggabazar.com/sale/Basundhara/5605/2/,1711.25,12,2,5,https://hamrobazaar.com/for-sale-house/house-on-sale-naya-basti-imadol-in-lalitpur/2f2153396b5f4518b953d552d1a72338
32000000,Kathmandu > Battisputali (Old Baneshwor),3,Baneshor Battisputali,1540.12,13,,,https://hamrobazaar.com/for-sale-house/newly-built-house-on-urgent-sale-at-battisputali-in-kathmandu/16b73c1680e24f138f7c7ae3e38419b7
107500000,Kathmandu > Battisputali (Old Baneshwor),,250 mtr frm dwarika hotel,4791.5,13,,,https://hamrobazaar.com/for-sale-house/land-14-aana-battisputali-has-old-house-n-big-face-in-kathmandu/2b350adafc544a2d90aa9d2b0221534d
28000000,Kathmandu > Bhangal (Budhanilkantha),2.5,near valley public high school bhangal sundarbasti budhanilkantha..,1197.875,12,5,4,https://hamrobazaar.com/for-sale-house/newly-built-home-in-bhangal-sundarbasti-in-kathmandu/0f3adf4468024469a1a99bae10a67b86
28000000,Kathmandu > Bhangal (Budhanilkantha),3,400 MTR from manbahadur Marg or few nearby valley public school Cksjitendracks,1369,13,1,2,https://hamrobazaar.com/for-sale-house/2bhkd-house-n-sale-at-makalbari-kathmandu-in-kathmandu/f74363aa718059573ed6115fc3acd27f
7500000,Kathmandu > Bishal Nagar,2,150 mtr frm central appartment Cksselleragentchandolharencks,4791.5,12,,,https://hamrobazaar.com/for-sale-house/17-aana-vishal-nagar-finest-peaceful-property-in-kathmandu/c6f4464269e64c42a757d8b60bce19bd
82000000,Kathmandu > Budhanilkantha,,https://gharjaggabazar.com/sale/Budhanilkantha/7194/2/,1369,,,,https://hamrobazaar.com/for-sale-house/house-on-sale-at-budhanilkantha-gjbhos-3130-in-kathmandu/459e5292962d442693f176696d189ed1
49000000,Kathmandu > Budhanilkantha,2.5,Near comfort housing,1711.25,13,5,6,https://hamrobazaar.com/for-sale-house/brand-new-flat-system-house-sale-budhanilkantha-in-kathmandu/911983f1452a4bc2b86799fa0bae7da8
39000000,Kathmandu > Budhanilkantha,2.5,"Taulung, budhanilkantha",2652.43,13,4,3,https://hamrobazaar.com/for-sale-house/for-sale-bungalow-at-taulung-in-kathmandu/afc197605fdd42ddbd040b0470baba35
35000000,Kathmandu > Budhanilkantha,3,,2738,20,6,6,https://hamrobazaar.com/for-sale-house/flat-system-house-for-sale-at-budhanilkantha-in-kathmandu/3126afd21cf74012a8d73958d85b622c
57500000,Kathmandu > Budhanilkantha,2.5,Budhanilkantha ( Diplomat Colony),2909.125,13,4,4,https://hamrobazaar.com/for-sale-house/housevilla-on-sale-in-kathmandu/8bd4022055ce414f99b17233615e2169
150000000,Kathmandu > Budhanilkantha,2.5,Bhudanilkantha near comfort housing,3764.75,13,6,5,https://hamrobazaar.com/for-sale-house/11-ana-land-on-sale-with-bungalow-budhanilkantha-in-kathmandu/b177ac86013e4cc08ee4a986b628e773
110000000,Kathmandu > Budhanilkantha,2.5,"Budhanilkantha, KTM",3764.75,13,6,5,https://hamrobazaar.com/for-sale-house/bungalow-sale-at-budhanilkantha-in-kathmandu/34afe929b22b4f959e377a3cc176d76e
24000000,Kathmandu > Chandol,3,"Bansidhar Marg, Opposite to Chandol Youth Club",1711.25,12,6,,https://hamrobazaar.com/for-sale-house/house-for-sale-in-kathmandu/43a5e99865b14ad79fad6e268167d209
90000000,Kathmandu > Chandol,2.5,End point of baluwatar and start point of chandol in white color Cksrameshmohanrajancks,4175.45,13,,,https://hamrobazaar.com/for-sale-house/chandol-baluwatar-125-ana-south-face-residential-in-kathmandu/d258e9293750499482bddd3f571704c8
28000000,Kathmandu > Chapali (Budhanilkantha),2.5,,1711.25,5,4,6,https://hamrobazaar.com/for-sale-house/residential-house-on-sale-in-kathmandu/f08d962904ab4b4080e4d4ac329211df
26500000,Kathmandu > Chobhar (Kirtipur),,,,12,,,https://hamrobazaar.com/for-sale-house/house-for-sale-in-kirtipur-nayabasti-in-kathmandu/0855681e6b7e4ad6b1832ea8087bc21b
7500000,Kathmandu > Chundevi (Maharajgunj),3,Chundevi Mandir najik Cksharebimamohcks,6160.5,12,,,https://hamrobazaar.com/for-sale-house/finest-18-chundevi-land-with-house-urgent-sale-in-kathmandu/f840124660f94d1e8e1b3d18661c05ce
19000000,Kathmandu > Chunikhel (Budhanilkantha),2.5,,1026.75,,,,https://hamrobazaar.com/for-sale-house/house-on-sale-in-kathmandu/c9ca7a9049c041bb90503ce2eaba2601
28000000,Kathmandu > Dhapasi (Tokha),,,1540.125,13,,,https://hamrobazaar.com/for-sale-house/new-house-in-dhapasi-height-in-kathmandu/d6867029c39f4d18b091f0df42c77a89
61000000,Kathmandu > Dhapasi (Tokha),2.5,Dhapasi bhagwati mandir near,3422.5,12,3,4,https://hamrobazaar.com/for-sale-house/new-bungalow-for-sale-in-dhapasi-bhagwati-than-in-kathmandu/af65207a40674e9fad180363a646fe3c
30000000,Kathmandu > Dhumbarahi,4,Cksmocks,1369,13,,,https://hamrobazaar.com/for-sale-house/4-aana-house-west-on-13-ft-road-dhumbarai-resident-in-bara/cfcba3644eef4cf0b30652c67c9cc82e
28500000,Kathmandu > Dhungedhara (Banasthali),,https://gharjaggabazar.com/sale/Grande-Hospital/6677/2/,1369,,,,https://hamrobazaar.com/for-sale-house/house-on-sale-at-grande-hospital-gjbhos-2953-in-kathmandu/191af31a9ba64bd4bb63ac0a00b04253
106000000,Kathmandu > Gairidhara,2.5,lazimpat gairidhara,5202.2,12,4,6,https://hamrobazaar.com/for-sale-house/house-for-sale-lazimpat-gairidhara-codefhs078h-in-kathmandu/29363619b881403ca19a688bec947e4a
23000000,Kathmandu > Gokarna (Gokarneshwar),2.5,Maitinepal gokarna,1197.875,13,3,7,https://hamrobazaar.com/for-sale-house/house-for-sale-in-kathmandu/72ff3d7649b443359c3691ae8667c676
60000000,Kathmandu > Goldhunga (Tarkeshwar),3,"Bhairavsthan, Tarkeshwor, Lolang bus stop",3764.75,12,3,4,https://hamrobazaar.com/for-sale-house/bungalow-house-for-sale-in-kathmandu/d0c95f5b23d446999e6d5e458167face
58000000,Kathmandu > Golfutar (Budhanilkantha),3,Golfutar planning,1711.25,13,4,5,https://hamrobazaar.com/for-sale-house/flat-system-house-on-sale-at-golfutar-5-ana-in-kathmandu/8a83091125214baba1087fb15057a2f2
120000000,Kathmandu > Golfutar (Budhanilkantha),2.5,Golfutar chowk bata 300 Mtr and even u can go frm Sukhedhara Ringroad area.,6228.95,13,,,https://hamrobazaar.com/for-sale-house/bunglow-golfutar-182-aana-on-sale-in-heights-in-kathmandu/1d137dab877e44b490f4b83d71de6102
24000000,Kathmandu > Hattigaunda (Budhanilkantha),3,à¤—à¤£à¥‡à¤¶ à¤šà¥Œà¤• à¤¦à¥‡à¤–à¤¿ 500à¤®à¤¿à¤Ÿà¤° à¤¨à¤œà¤¿à¤•,1369,13,6,10,https://hamrobazaar.com/for-sale-house/beautiful-house-for-sale-on-10-aana-of-land-in-kathmandu/3ad230dbe8744be89ccc59e7cbe067d5
60000000,Kathmandu > Hattigaunda (Budhanilkantha),2.5,"Hattigaunda, KTM",2139.06,12,5,6,https://hamrobazaar.com/for-sale-house/flat-system-bungalow-for-sale-in-hattigauda-in-kathmandu/285526f71f804535894051b71116b0d0
4500000,Kathmandu > Hattigaunda (Budhanilkantha),,"Hattigaunda , KTM",8966.95,13,,,https://hamrobazaar.com/for-sale-house/hattigaunda-land-sale-in-kathmandu/d906df37e9404c41898544634aea0409
22000000,Kathmandu > Jorpati (Gokarneshwar),2.5,,1540.125,12,3,4,https://hamrobazaar.com/for-sale-house/25-stored-house-on-sale-at-jorpati-in-kathmandu/b18a428ce7d3482c8109655f925dd6c9
27500000,Kathmandu > Kalimati,3.5,Tankeshwor near paropakar pool,1369,8,8,14,https://hamrobazaar.com/for-sale-house/tankeshwor-house-on-sale-in-kathmandu/03c38dd059394a9baecc98caf8539806
25000000,Kathmandu > Kapan,3.5,à¤¦à¥à¤°à¥à¤—à¤¾ à¤®à¤¨à¥à¤¦à¤¿à¤° à¤¨à¤œà¤¿à¤•,1026.75,12,5,6,https://hamrobazaar.com/for-sale-house/house-for-sale-kapan-durga-mandir-in-kathmandu/0b2a92244b9e428cab4830b9fbf68ed7
11000000,Kathmandu > Kapurdhara (Samakhusi),4.5,Kapurdhara Samakhusi,513.375,13,3,4,https://hamrobazaar.com/for-sale-house/house-on-sale-in-kathmandu/501e47cb51764cb1b43697223f886dff
42500000,Kathmandu > Koteshwor,,,1454.56,13,4,6,https://hamrobazaar.com/for-sale-house/house-for-sale-at-koteshwor-sahayoginagar-in-kathmandu/3622a30c448a4bc9b0929d32e17fcb69
45000000,Kathmandu > Mandikatar (Dhumbarahi),,Mandikhatar heights,,,,,https://hamrobazaar.com/for-sale-house/residential-bhangal-sunder-basti-4-aana-house-on-s-in-kathmandu/5c1d8dd4c8db49a394637d2a49bff041
25000000,Kathmandu > Mid Baneshwor,3,New Baneshwor Hight puja pratisthan bata 200 mtr. North,1026.75,5,3,5,https://hamrobazaar.com/for-sale-house/house-on-sale-at-baneshwor-hight-in-kathmandu/92f82a511b274c0a89ed0dc0c70313b1
45000000,Kathmandu > Mid Baneshwor,4,500 mtr frm ratnarajyalaxmi school,1369,12,,,https://hamrobazaar.com/for-sale-house/hard-structure-4-aana-500-mtr-ratnarajya-mid-banes-in-kathmandu/16338013441a4dc8aae0e0bb803db360
32500000,Kathmandu > Narayanthan (Budhanilkantha),2.5,Budhanilkantha rudreshwor,855.625,20,,,https://hamrobazaar.com/for-sale-house/42aana-house-for-at-budhanilkantha-pasikot-in-kathmandu/f6aef625dbb64021a559a816a9816d9a
155000000,Kathmandu > Narayanthan (Budhanilkantha),2.5,Near deuwa niwas,1026.75,13,4,8,https://hamrobazaar.com/for-sale-house/brand-new-house-on-sale-at-pepsicola-in-kathmandu/fb9df24fd107400a98a499138bb942aa
55000000,Kathmandu > Narayanthan (Budhanilkantha),2.5,In of bhudanilkantha school,2087.725,13,4,4,https://hamrobazaar.com/for-sale-house/house-on-sale-at-narayanthan-colony-in-kathmandu/ead47445fc374b1ebf4bc6e86029f922
51000000,Kathmandu > Narayanthan (Budhanilkantha),,Few MTR away park village Cksrahulbig16-17cks,2087.725,12,,,https://hamrobazaar.com/for-sale-house/new-bunglow-300-mtr-away-park-village-on-61-aana-in-kathmandu/7899ac3b2dd54c17a3f26fe78a791164
66000000,Kathmandu > Narayanthan (Budhanilkantha),3,Near rudreshowor chowk,2310.1875,13,5,5,https://hamrobazaar.com/for-sale-house/new-bungalow-on-sale-in-rudreshwor-budhanilkantha-in-kathmandu/a622566476c842fba0da6de8edb5f586
55000000,Kathmandu > Narayanthan (Budhanilkantha),,,2738,,5,7,https://hamrobazaar.com/for-sale-house/bagaicha-housing-house-for-sale-in-kathmandu/0b70fdcd097044e2bc1ab29c1f8536ee
135000000,Kathmandu > Narayanthan (Budhanilkantha),2.5,Bhudanilkantha near temple,8898.5,13,4,6,https://hamrobazaar.com/for-sale-house/budhanilkantha-26-ana-land-with-bungalow-on-sale-in-kathmandu/dc7e7c2bc0694d55b521cc3e46096b4b
60000000,Kathmandu > Naxal,2,Behind Chinese Embassy Near Naxal Bhatbhateni,1711.25,13,,,https://hamrobazaar.com/for-sale-house/house-for-sale-at-naxal-behind-chinese-embassy-in-kathmandu/6b7fbbce8d6243c286eabef6ab3338e5
40000000,Kathmandu > Pasikot (Budhanilkantha),2.5,,,12,3,7,https://hamrobazaar.com/for-sale-house/house-on-sale-in-kathmandu/8abd1b37167e464da4dbe9d7a6a2a420
22500000,Kathmandu > Ranibari (Samakhusi),2.5,"Rom Marg, Samjhauta galli",,8,,,https://hamrobazaar.com/for-sale-house/house-land-on-sale-in-kathmandu/2c8b5c4395f0421990e2645067c0a664
17000000,Kathmandu > Salyansthan (Kirtipur),,Kirtipur-4,2498.425,12,1,3,https://hamrobazaar.com/for-sale-house/house-in-kirtipur-in-kathmandu/304f5285981a4eb2bd7f1bd80afd80e6
25000000,Kathmandu > Samakhusi,2,Ranibari,1026.75,13,,,https://hamrobazaar.com/for-sale-house/beautiful-house-on-sale-in-kathmandu/9b65fe23a1404a1f89b7f365ca1c5411
65000000,Kathmandu > Samakhusi,,,3422.5,13,,,https://hamrobazaar.com/for-sale-house/house-for-sale-in-kathmandu/8ef54cc3bd824427b0069673ca0c741e
38000000,Kathmandu > Sitapaila (Nagarjun),3.5,"Lamathumki, Sitapaila (350m outside from ring road",2395.75,13,4,7,https://hamrobazaar.com/for-sale-house/house-on-sale-at-lamathumki-sitapaila-in-kathmandu/5c2bf46ba6bf42aaa16372f73c58e66e
92500000,Kathmandu > Subidhanagar (Tinkune),3,200 mtr frm main highway,3080.25,12,3,6,https://hamrobazaar.com/for-sale-house/9-aana-inbetween-baneshwortinkune-at-subhidhanaga-in-kathmandu/2d6da6d6d719409cbf6cb360a1b3dc0e
200000000,Kathmandu > Sukedhara,3,Sukedhara chok near,2224.625,13,4,4,https://hamrobazaar.com/for-sale-house/imadol-swimming-pool-nayabasti-in-nepal/2c35c0dc065342aebe0b55674019d3e7
57000000,Kathmandu > Swoyambhu,3,"Thadobharyang, Near by Manmohan Hospital.",2566.875,13,8,8,https://hamrobazaar.com/for-sale-house/8-ana-jagga-with-house-for-sale-in-kathmandu/5733b2d73be44ab0ac6a32305988f736
20000000,Kathmandu > Syuchatar (Kalanki),2.5,Syuchatar,1026.75,13,3,3,https://hamrobazaar.com/for-sale-house/beautiful-flat-sys-house-at-syuchatar-ktm-in-kathmandu/d678dd35d64b4daf98d5f9b4c6538efe
65000000,Kathmandu > Tangal (Naxal),,Few MTR away from gahana pokhari . Ckskrishnasantfrenclevercks,2738,12,,,https://hamrobazaar.com/for-sale-house/8-aana-wall-system-house-at-gahana-pokhari-on-sale-in-kathmandu/c6bb9f67d6cf499580785b1ca93f34cc
35000000,Kathmandu > Thulo Bharyang,2.5,,,,6,14,https://hamrobazaar.com/for-sale-house/big-offer-in-kathmandu/c9f9d84511e441199555ad7daff23230
57500000,Kathmandu > Tokha,3,350 Mtr frm Grandy villa housing. Back side of it at height,3422.5,13,,,https://hamrobazaar.com/for-sale-house/ten-aana-grandy-villa-backside-at-height-nice-one-for-sale-for-cash-in-kathmandu/c1d2dede2aad4b63a77285658ec7b968
82500000,Kathmandu > Tokha Chandeshwari (Tokha),3,"Tokha Road, Chandeswori",5818.25,20,5,7,https://hamrobazaar.com/for-sale-house/17-ana-3-flat-green-blt-new-rd-nr-grande-hsp-in-kathmandu/13a5d3681ca74cc2b101c28f2fb94cdb
11000000,"Kathmandu City, Kathmandu",1.5,,1112.31,13,2,3,https://hamrobazaar.com/for-sale-house/house-in-kathmandu/2b5276e281f442259ead28019d54ceb2
31000000,"Kathmandu City, Kathmandu",5,,1369,13,5,6,https://hamrobazaar.com/for-sale-house/house-for-sale-nepaltar-balaju-in-kathmandu/08d3dcbb9bef4c78b1de92f0dc840fe3
37000000,"Kathmandu City, Kathmandu",3,Good,2053.5,20,3,4,https://hamrobazaar.com/for-sale-house/boudha-fulbari-ma-ghar-bikre-ma-xa-in-kathmandu/a9d7b24daa014964b8efe283060e160a
1250000,"Kathmandu City, Kathmandu",1,,4000,12,1,2,https://hamrobazaar.com/for-sale-house/sandwich-panel-housefoldable-for-sale-in-kathmandu/82a42435222d4f2dbd85d82ebcf6ebf3
24000000,"Kathmandu Ringroad, गोङ्गबु",3,,1026.75,13,3,6,https://hamrobazaar.com/for-sale-house/gongabu-house-on-sale-in-kathmandu/2cce807166034d0abea8507f483ce34b
49500000,Kavrepalanchok > Dhulikhel,5,à¤­à¤Ÿà¥à¤Ÿà¥‡à¤¡à¤¾à¤à¤¡à¤¾ à¤§à¥à¤²à¤¿à¤–à¥‡à¤² à¤°à¤¿à¤¸à¥‹à¤°à¥à¤Ÿ à¤®à¤¾à¤°à¥à¤—,4791.5,20,3,4,https://hamrobazaar.com/for-sale-house/hotel-purpose-building-on-sell-in-kavrepalanchok/7dc753d153b34509ad1bf3f21926ede7
50000000,Kavrepalanchok > Dhulikhel,1,à¤§à¥à¤²à¤¿à¤–à¥‡à¤² à¤­à¤Ÿà¥à¤Ÿà¥‡à¤¡à¤¾à¤à¤¡à¤¾,9240.75,13,4,4,https://hamrobazaar.com/for-sale-house/cottage-on-sell-in-kavrepalanchok/529f75dfece445d4aabfb0a1554a1f9b
22000000,Khadkagaon,3,,1026.75,13,3,6,https://hamrobazaar.com/for-sale-house/for-sell-house-in-nepal/e5aeea8f16e042c999b2f498ef76bc05
29000000,Khadkagaon,3,,1369,13,3,4,https://hamrobazaar.com/for-sale-house/house-on-sale-hatigauda-semi-bungla-in-nepal/ebbd85dbb241466ab3f90b28d118033a
59000000,Khadkagaon,3,Ganesh chauk नजिकै,2053.5,13,6,5,https://hamrobazaar.com/for-sale-house/6-in-nepal/c6f9141eb9e9418c90cc7665edb69701
44800000,Khadkagaon,3,,2395.75,13,5,6,https://hamrobazaar.com/for-sale-house/house-for-sale-budhanilkantha-bhangal-in-nepal/89102cf844b94fd0920591ef609cd974
29500000,Khadkagaon,3,near budhanilkanth health post ghumti,11978.75,12,4,7,https://hamrobazaar.com/for-sale-house/house-sell-in-budhanilkanth-in-nepal/c3527f5e357641d69efbcd0e30f80764
60000000,"Khadkagaon, Budhanilkantha, Budhanilkantha Municipality, Kathmandu",3,Rudreswor,2053.5,13,6,5,https://hamrobazaar.com/for-sale-house/neoclassic-of-6-ana-land-in-kathmandu/7a4017483080440fbeb232f6a656417b
9.70E+13,"Kharipati (Changunarayan), Bhaktapur",1,,1197.875,13,1,2,https://hamrobazaar.com/for-sale-house/house-for-sale-at-kharipati-bhaktapur-in-bhaktapur/8dff39d204834a3eaf5b0e0dbbf2f3ef
25000000,"Khumaltar, Lalitpur",2.5,,0,12,3,0,https://hamrobazaar.com/for-sale-house/located-at-khumaltar-nearby-sumeru-hospital-in-lalitpur/7093b58ed71a48f9bf8bb18cfe491cdf
32500000,"Khumaltar, Lalitpur",2.5,Bigmart,1026.75,13,3,4,https://hamrobazaar.com/for-sale-house/gorgeous-brand-new-house-for-sale-khumaltar-in-lalitpur/4afe5d9d354d422a8326741672d75979
32000000,"Khumaltar, Lalitpur",3.5,,1540.12,13,4,8,https://hamrobazaar.com/for-sale-house/35-storey-house-sale-in-dholahiti-khumaltar-in-lalitpur/d25cc60b2f8b4a2f88d79f8e9c2abb6a
70000000,"Kiran Chok, Dhumbarahi Pipal Bot, Kathmandu Metropolitan Ward 4, Kathmandu, Kathmandu Metropolitan City, Kathmandu, Bagmati Pradesh, 44616, Nepal",2.5,Near Tundaldevi Temple,2823.5625,13,2,4,https://hamrobazaar.com/for-sale-house/land-bungalow-on-sale-at-bishalnagar-baluwatar-in-bara/5741e565d84544379d551eadccf8210b
36000000,"kopan, Kapan, Kathmandu",3,150m from Akashdhara Chowk,1711.25,13,5,6,https://hamrobazaar.com/for-sale-house/residential-house-on-sale-at-kapan-kathmandu-in-kathmandu/5c1cc664122b4fefac6404a37ef8753b
