Address,Land,Road,Price,Bedroom,Bathroom,Face,Floor,City
Kapan,3080.25,20,52500000,5,5,South West,2.5,Kathmandu
Kapan,1095.2,13,14000000,3,2,East,2.5,Kathmandu
Karyabinayak,1026.75,20,35000000,3,4,South,2.5,Lalitpur
Kathmandu,727.28,16,17000000,4,2,West,2.5,Kathmandu
Kathmandu,1437.45,12,33000000,3,4,North,2.5,Kathmandu
Katunje,1026.75,20,20500000,4,3,South East,3,Bhaktapur
Katunje,2738,13,35000000,5,4,North,2.5,Bhaktapur
Kausaltar,2566.875,15,30000000,5,4,East,3,Bhaktapur
Kausaltar,1369,20,32500000,6,4,South,3,Bhaktapur
Kavresthali,1454.5625,13,24000000,5,3,East,2,Kathmandu
Khadka tole,1026.75,20,14200000,5,2,North East,2.5,Kathmandu
khahare,1796.8125,14,27000000,6,6,North West,3,Kathmandu
Kharibot,855.625,18,15000000,5,3,North East,3.5,Lalitpur
Kharibot,1026.75,10,30000000,6,4,North West,3.5,Lalitpur
Kharibot,1711.25,16,42500000,7,6,East,3,Kathmandu
Kharibot,1711.25,24,58000000,5,5,South,3.5,Lalitpur
Khumaltar,2310.18,10,17500000,8,5,East,3.5,Lalitpur
Khumaltar,1369,14,19500000,6,5,South,3,Lalitpur
Khumaltar,1048.14,12,21500000,3,3,South,2.5,Lalitpur
Khumaltar,1326.21875,10,23000000,4,4,North East,3.5,Lalitpur
Khumaltar,2053.5,22,35000000,6,4,North East,2.5,Lalitpur
Khumaltar,1095.2,13,36500000,3,4,East,2.5,Lalitpur
Khumaltar,1155.09,13,36500000,3,4,East,2.5,Lalitpur
Khumaltar,1437.45,14,39000000,4,4,South,2.5,Lalitpur
Khumaltar,1437.45,16,39000000,4,4,East,2.5,Lalitpur
Khumaltar,1779.7,18,42500000,7,4,West,2.5,Lalitpur
Khumaltar,1437.45,20,42500000,6,4,East,2.5,Lalitpur
Khumaltar,3080.25,20,50000000,3,3,South,2.5,Lalitpur
Khumaltar,1711.25,13,55000000,3,4,South,3,Lalitpur
Khumaltar,3080.25,13,58500000,5,5,East,3,Lalitpur
Khumaltar,3422.5,14,60000000,6,2,North,2,Lalitpur
Khusibu,752.95,13,22500000,6,3,South,2.5,Kathmandu
Khusibu,1060.975,15,34000000,5,3,East,2.5,Kathmandu
Khusibu,1437.45,20,41000000,7,7,East,3.5,Kathmandu
Kirtipur,1283.4375,12,17000000,6,3,South East,3,Kathmandu
Kirtipur,2053.5,20,18000000,4,4,South East,2,Kathmandu
Kirtipur,2053.5,20,18000000,4,4,South East,2.5,Kathmandu
Bafal,1369,14,42000000,4,3,South,2.5,Kathmandu
Koteshwor,1369,15,30000000,6,3,North,3,Kathmandu
Koteshwor,1711.25,13,38000000,6,4,West,3,Kathmandu
Koteshwor,1026.75,10,41500000,1,4,East,3.5,Kathmandu
Koteshwor,2738,10,48000000,5,4,East,3.5,Kathmandu
Koteshwor,3148.7,20,60000000,7,4,South East,3.5,Kathmandu
Koteshwor,3148.7,16,65000000,6,3,South east,3.5,Kathmandu
Kritipur,2566.87,20,57000000,5,4,East,2,Kathmandu
Kumarigal,1026.75,14,23000000,5,4,West,3,Kathmandu
Kumarigal,1095.2,10.5,32000000,8,4,West,3,Kathmandu
Kupandole,2464.2,13,67500000,6,4,North East,2.5,Lalitpur
Kupondole,2053.5,13,62000000,6,3,South,3,Lalitpur
Kusunti,1026.75,13,23000000,4,3,East,2.5,Lalitpur
Kusunti,1060.975,15,23500000,4,4,North West,2.5,Lalitpur
Kusunti,1095.2,13,24000000,5,4,South,2.5,Lalitpur
Kusunti,1026.75,15,26500000,4,3,East,2.5,Lalitpur
Kusunti,1369,15,27000000,5,3,South,2.5,Lalitpur
Kusunti,1471.675,20,31000000,4,4,South East,2.5,Lalitpur
Kusunti,1925.15625,13,38500000,4,4,North West,3,Lalitpur
Kusunti,1779.7,13,39500000,4,4,East,2.5,Lalitpur
Kusunti,1437.45,11,40000000,4,4,West,2.5,Lalitpur
Kusunti,1882.375,13,40500000,4,3,North East,2,Lalitpur
Kusunti,1779.7,15,42500000,4,4,South West,2.5,Lalitpur
Lagankhel,1197.87,20,8000000,3,3,North,3,Lalitpur
Lamatar,1369,20,15500000,3,2,West,2.5,Lalitpur
Lamatar,1197.87,13,17500000,2,3,South,2.5,Lalitpur
Lamatar,1369,13,21000000,7,3,West,2.5,Lalitpur
Lamathumki,1026.75,13,17000000,5,3,South,2,Kathmandu
Lamathumki,2310.18,13,38000000,9,7,East,3.5,Kathmandu
Lambagar,1369,11,26000000,6,3,South,2.5,Kathmandu
Lasuntar,1403.225,13,31000000,4,3,East,2.5,Kathmandu
Lazimpat,1582,20,17500000,3,3,South,3,Kathmandu
Lazimpat,752.95,10,22500000,4,2,South,2.5,Kathmandu
Lazimpat,1369,20,67500000,4,6,North,3.5,Kathmandu
Liwali,2464.2,13,35000000,3,2,East,2.5,Bhaktapur
Lokanthali,1026.75,13,28000000,8,4,North,3.5,Bhaktapur
Lokanthali,2566.875,18,35000000,6,3,North East,3,Bhaktapur
Lolang,787.175,12,15500000,6,3,West,3.5,Kathmandu
Lolang,1026.75,10,25500000,8,3,West,2.5,Kathmandu
Lubhu,1112.3125,11,11000000,3,4,South East,3,Lalitpur
Lubhu,1775.421875,13,14500000,4,3,South East,2,Lalitpur
Lubhu,752.95,13,17000000,5,2,North East,2.5,Lalitpur
Lubhu,752.95,13,17000000,6,2,North East,2.5,Lalitpur
Lubhu,1197.875,20,17000000,5,3,South,2.5,Lalitpur
Lubhu,1000,13,19000000,5,3,East,2.5,Lalitpur
Lubhu,1026.75,13,22000000,5,4,South,2.5,Lalitpur
Lubhu,1262.046875,20,23500000,6,6,South,2,Lalitpur
Lubhu,1711.25,13,27500000,4,2,West,3,Lalitpur
Lubhu,2053.5,16,55000000,7,5,North east,3.5,Lalitpur
Machhapokhari,1711.25,22,35000000,9,6,East,3.5,Kathmandu
Machhapokhari,1471.675,20,30000000,9,4,East,3.5,Kathmandu
Machhapokhari,1471.675,20,32500000,9,4,East,3.5,Kathmandu
Machhapokhari,2738,10.5,55000000,6,4,South East,3.5,Kathmandu
Machhegaun,2738,13,45000000,5,4,North East,2.5,Kathmandu
Madhyapur Thimi,941.18,13,17200000,5,3,North East,3,Bhaktapur
Madhyapur Thimi,1026.75,12,22000000,4,3,East,2.5,Bhaktapur
Madhyapur Thimi,1710,13,39800000,8,4,East,3,Bhaktapur
Madikhatar,2224.62,13,43500000,4,5,North West,3.5,Kathmandu
Mahadevsthan,1711.25,10,22000000,6,3,South,2.5,Kathmandu
Mahadevtar,1369,10,24000000,5,3,North,2.5,Kathmandu
Mahadevtar,3490.95,13,60000000,5,4,South West,3.5,Kathmandu
Mahalaxmi Nagarpalika,1026.75,13,18000000,4,3,North,3,Lalitpur
Mahalaxmi Nagarpalika,1283.4375,12,21500000,2,4,North,3,Lalitpur
Mahalaxmi Nagarpalika,1197.875,13,26000000,6,4,South,2.5,Lalitpur
Mahalaxmi Nagarpalika,1882.375,15,37500000,5,4,West,3,Lalitpur
Mahalaxmisthan,1369,13,26500000,4,4,North West,3,Lalitpur
Maharajgunj,1369,13,24000000,4,2,East,2,Kathmandu
Maharajgunj,1369,14,24000000,4,2,East,2,Kathmandu
Maharajgunj,2738,10,48000000,7,5,South,2.5,Kathmandu
Maharajgunj,2738,10,48000000,7,6,South,3,Kathmandu
Maharajgunj,2738,14,55000000,4,3,South East,2,Kathmandu
Maharajgunj,2738,15,56000000,5,5,South,3,Kathmandu
Maharajgunj,2481.3125,15,62500000,5,6,East,2,Kathmandu
Maharajgunj,2844.95,14,65000000,8,5,East,2.5,Kathmandu
Maharajgunj,2481.3125,15,65000000,5,6,East,3,Kathmandu
Maharajgunj,3080.25,20,67500000,5,5,South East,3,Kathmandu
Maharajgunj,3080.25,13,70000000,5,5,North,3,Kathmandu
Maharajgunj,3422.5,13,72500000,6,4,North East,2.5,Kathmandu
Maharajgunj,3422.5,13,72500000,6,3,North East,2.5,Kathmandu
Maijubahal,2121.95,8,35000000,5,3,North,3.5,Kathmandu
Maijubahal,1711.25,20,47500000,7,6,West,3.5,Kathmandu
Maitidevi,1026.75,8,30000000,5,3,South,2.5,Kathmandu
Maitidevi,1754.03,13,39000000,9,5,South West,3.5,Kathmandu
Makalbari,1197.875,10,16000000,3,3,East,2.5,Kathmandu
Makalbari,752.95,12,17000000,6,5,North East,3.5,Kathmandu
Makalbari,1069.53125,12,18000000,5,3,East,2.5,Kathmandu
Makalbari,1026.75,13,19500000,5,3,West,2.5,Kathmandu
Makalbari,1475.953125,10,20000000,7,3,West,2.5,Kathmandu
Makalbari,1129.425,12,27500000,8,3,South East,3,Kathmandu
Makalbari,1369,10,28000000,5,4,South,2.5,Kathmandu
Malpot,2004.75,18,21000000,5,4,East,2.5,Kathmandu
Manabahadur Marga,1197.875,12,23000000,3,4,East,2.5,Kathmandu
Manabahadur Marga,1369,13,27000000,5,5,East,2.5,Kathmandu
Manabahadur Marga,1437.45,16,33000000,5,4,North East,2.5,Kathmandu
Manabahadur Marga,1369,20,35000000,5,6,West,3.5,Kathmandu
Manamaiju,855.625,10,13500000,4,3,East,3,Kathmandu
Manamaiju,1069.53,10,16000000,5,2,East,2.5,Kathmandu
Manamaiju,1026.75,14,17000000,5,3,West,3,Kathmandu
Manamaiju,1437.45,12,25000000,6,3,South West,2.5,Kathmandu
Manamaiju,1283.4375,14,25500000,7,4,East,3.5,Kathmandu
Manamaiju,1411.78125,16,26000000,8,4,South,3,Kathmandu
Manamaiju,1026.75,22,27500000,6,7,South,3.5,Kathmandu
Manamaiju,1060.975,11,28000000,8,6,East,3.5,Kathmandu
Manamaiju,1369,12,38000000,9,4,South,3.5,Kathmandu
Manamaiju,3114.475,13,73500000,4,3,South East,3.5,Kathmandu
Mandikatar,1048.14,12,22000000,5,5,East,2.5,Kathmandu
Mandikatar,1711.25,13,28000000,6,4,East,2.5,Kathmandu
Mandikatar,1112.3125,13,19900000,6,4,South East,3,Kathmandu
Mandikatar,1112.3125,15,20000000,4,4,East,3,Kathmandu
Mandikatar,2139.0625,12,22500000,4,3,East,3,Kathmandu
Mandikatar,120,13,25000000,7,5,West,3,Kathmandu
Mandikatar,1369,15,27500000,6,3,East,2,Kathmandu
Mandikatar,1369,13,27600000,7,6,East,3,Kathmandu
Mandikatar,1711.25,13,27800000,6,3,East,3,Kathmandu
Mandikatar,1369,20,32500000,8,6,South East,3,Kathmandu
Mandikatar,1711.25,13,35000000,5,4,East,2,Kathmandu
Mandikatar,1668.46,13,40000000,5,3,West,2.5,Kathmandu
Mandikatar,877.01,20,17500000,4,2,West,2.5,Kathmandu
Mandikatar,1779.7,11,18000000,4,4,East,3.5,Kathmandu
Mandikatar,1060.975,13,26500000,6,4,West,2.5,Kathmandu
Mandikatar,1471.675,13,40000000,4,3,West,2.5,Kathmandu
Mandikatar,2121.95,13,46500000,4,5,North West,3.5,Kathmandu
Manjushree Marga,1369,13,27500000,5,3,South,2,Lalitpur
Matatirtha,1437.45,13,29000000,5,6,North West,3,Kathmandu
Megha City,1095.2,13,29900000,5,5,South East,3.5,Kathmandu
Mhaipi,1369,20,33000000,4,4,North,3,Kathmandu
Mid Baneshwor,2395.75,10,50000000,7,4,South East,2,Kathmandu
Minbhawan,1711.25,13,39000000,4,4,South West,3,Kathmandu
Muhanpokhari,3080.25,13,30000000,5,4,North,2.5,Kathmandu
Mulpani,1497,10,12500000,4,3,South East,2.5,Kathmandu
Mulpani,1000,10,16000000,4,3,East,3.5,Kathmandu
Mulpani,1026.75,10,16500000,5,3,North,3,Kathmandu
Mulpani,1369,20,21000000,4,3,East,2,Kathmandu
Mulpani,1369,10,24500000,6,3,East,2.5,Kathmandu
Mulpani,1026.75,15,24500000,5,3,East,2.5,Kathmandu
Mulpani,1754.03125,20,28000000,5,4,North,2.5,Kathmandu
Mulpani,1711.25,20,30000000,6,3,North,2.5,Kathmandu
Mulpani,1369,20,31500000,5,4,North,2.5,Kathmandu
Mulpani,1540.12,20,45000000,4,5,South East,2.5,Kathmandu
Mulpani,2738,20,49800000,5,6,East,3,Kathmandu
Mulpani,1369,10,20000000,6,3,North,2.5,Kathmandu
Nagarjun,3165.8125,15,17500000,5,4,North,3,Kathmandu
Nagarjun,855.625,13,18500000,5,3,North East,2.5,Kathmandu
Nagarjun,1240.65625,10,22000000,7,4,South,2.5,Kathmandu
Nagarjun,1060.975,16,25000000,4,3,North East,2.5,Kathmandu
Nagarjun,1197.875,16,30000000,4,3,East,2.5,Kathmandu
Nagarjun,1711.25,13,31500000,5,2,South East,2,Kathmandu
Nagdhunga,1197.875,15,9500000,4,2,West,2,Kathmandu
Naikap,941.1875,13,17000000,5,5,East,2,Kathmandu
Naikap,1060.975,10,20000000,4,2,North,2.5,Kathmandu
Naikap,1369,13,22500000,5,3,East,3,Kathmandu
Naikap,1369,14,22500000,5,4,North East,2,Kathmandu
Naikap,1369,13,26000000,3,3,East,2.5,Kathmandu
Naikap,1369,13,27500000,5,3,South east,2.5,Kathmandu
Naikap,1369,13,27500000,6,5,East,2.5,Kathmandu
Naikap,2374.359375,15,29500000,5,2,South,3,Kathmandu
Naikap,2738,20,44000000,3,3,East,3,Kathmandu
Naikap,2806.45,13,47500000,7,6,North,3,Kathmandu
Nainatole,2566.87,13,42000000,6,2.5,North East,3,Kathmandu
Nakhipot,855.625,13,20000000,4,3,East,2.5,Lalitpur
Nakhipot,1060,13,22500000,4,4,West,3,Lalitpur
Nakhipot,1090.92,16,23000000,4,3,East,2.5,Lalitpur
Nakhipot,1060.975,15,23500000,4,4,North West,2.5,Lalitpur
Nakhipot,1095.2,20,25500000,9,7,East,2.5,Lalitpur
Nakhipot,1197.875,13,26500000,5,4,North,3,Lalitpur
Nakhipot,1095.2,15,27000000,4,4,South,2.5,Lalitpur
Nakhipot,1197.875,20,27000000,5,4,South West,2.5,Lalitpur
Nakhipot,1095.2,13,28000000,5,3,South,2.5,Lalitpur
Nakhipot,1369,22,28500000,5,5,South,3,Lalitpur
Nakhipot,1369,22,28500000,8,5,South,3,Lalitpur
Nakhipot,1026.75,19,29000000,4,4,South,3,Lalitpur
Nakhipot,2244,20,29000000,4,4,South,2.5,Lalitpur
Nakhipot,1437.45,20,32000000,5,4,West,2.5,Lalitpur
Nakhipot,1095.2,20,33000000,6,4,South,2.5,Lalitpur
Nakhipot,2395.75,13,46000000,6,5,South East,2.5,Lalitpur
Nakhipot,3058.859375,20,57500000,6,5,West,3,Lalitpur
Nakhipot,1500,20,57500000,5,6,East,3.5,Lalitpur
Nakhipot,2806.45,15,60000000,6,6,South East,3,Lalitpur
Nakhundol,1129.425,18,29000000,3,4,South,2.5,Lalitpur
Nakhundol,1540.125,13,25000000,3,4,East,2,Lalitpur
Nakkhu,1026.75,13,18000000,4,5,North,3,Lalitpur
Nakkhu,1026.75,16,23000000,4,3,South,2.5,Lalitpur
Nakkhu,1540.125,14,25500000,4,4,North West,2.5,Lalitpur
Nakkhu,1369,16,26500000,4,4,East,2,Lalitpur
Nakkhu,1369,16,26500000,4,4,South West,3,Lalitpur
Nakkhu,1197.875,20,26500000,4,4,South East,2.5,Lalitpur
Nakkhu,1369,20,28000000,4,5,East,2.5,Lalitpur
Nakkhu,1540.125,15,29000000,4,5,South,2.5,Lalitpur
Nakkhu,1369,20,29000000,4,5,East,2.5,Lalitpur
Nakkhu,1437.45,16.5,31000000,6,5,North,2.5,Lalitpur
Nakkhu,1369,14.5,32500000,7,4,South West,3,Lalitpur
Nakkhu,1403.225,15,33000000,4,4,South West,2.5,Lalitpur
Nakkhu,1403.225,10,36000000,5,3,North East,3,Lalitpur
Nakkhu,1454.5625,13,36000000,4,5,South West,2,Lalitpur
Nakkhu,1403.225,13,36000000,4,5,South West,2.5,Lalitpur
Nakkhu,1454.5625,13,36000000,4,5,South west,2.5,Lalitpur
Nakkhu,1745.475,12.5,38000000,4,4,West,2.5,Lalitpur
Nakkhu,1711.25,13,39000000,4,4,East,2.5,Lalitpur
Nakkhu,1197.875,13,39000000,5,6,East,3.5,Lalitpur
Nakkhu,1711.25,13,39500000,4,4,East,2.5,Lalitpur
Nakkhu,1711.25,13,39900000,4,4,East,2,Lalitpur
Nakkhu,1711.25,18,43000000,5,3,South,2.5,Lalitpur
Nakkhu,1779.7,13,53000000,4,4,South West,2.5,Lalitpur
Narayantar,1026.75,12,19000000,6,3,South East,3,Kathmandu
Narayantar,1026.75,11,24000000,6,3,South,3,Kathmandu
Narayantar,1437.45,18,27500000,3,4,East,2.5,Kathmandu
Narayantar,1095.2,13,30000000,6,3,South,3,Kathmandu
Narayantar,1095.2,16,37500000,7,4,South West,2.5,Kathmandu
Narayanthan,1369,13,22000000,6,4,East,2.5,Kathmandu
Narayanthan,1711.25,10,27500000,5,5,East,3.5,Kathmandu
Narayanthan,1369,13,35000000,5,5,North East,2.5,Kathmandu
Narayanthan,1129.425,16,42500000,5,5,South,2.5,Kathmandu
Narayanthan,1500,20,45000000,5,5,East,2.5,Kathmandu
Narayanthan,2464.2,13,55000000,4,5,North East,2.5,Kathmandu
Narephate,1369,14,31500000,5,4,West,3,Kathmandu
Narephate,2053.5,20,33000000,6,4,East,2.5,Kathmandu
Narephate,1454.5625,12,50000000,5,4,South,3,Kathmandu
Naxal,1369,13,55000000,3,3,West,2.5,Kathmandu
Naya Basti,1095.2,10,26000000,5,2,North,2.5,Kathmandu
Naya Basti,1711.25,10,28000000,7,5,East,3,Kathmandu
Naya Basti,1711.25,20,35000000,5,4,West,2.5,Kathmandu
Naya Bazar,1711.25,20,35000000,5,5,East,3,Kathmandu
Naya Bazar,1026.75,20,40000000,3,4,East,3,Kathmandu
Naya Naikap,1454.5625,13,29000000,7,4,South East,3.5,Kathmandu
Naya naikap,1711.25,13,35000000,6,5,South East,3.5,Kathmandu
Nayabasti,1711.25,10,23500000,1,1,South,2,Kathmandu
Nayabasti,1069.53,13,26000000,5,4,North east,2.5,Lalitpur
Nayabasti,1197.87,13,27500000,5,4,East,2.5,Lalitpur
Nayabasti,1283.43,20,32000000,5,4,West,2.5,Lalitpur
Nayabasti,1903.76,12,35500000,7,5,East,3.5,Kathmandu
Nayabasti,1433.17,20,38500000,6,5,East,2.5,Kathmandu
Nayabasti,884.04,20,35000000,3,4,East,3,Kathmandu
Nayapati,1711.25,20,22500000,4,3,East,2,Kathmandu
Nayapati,1283.4375,22,26000000,6,3,South East,3,Kathmandu
Imadol,1026.75,13,23500000,4,4,South,2.5,Lalitpur
Golfutar,1026.75,15,19700000,4,4,North East,3.5,Kathmandu
Golfutar,1197.87,13,22000000,6,3,North East,2.5,Kathmandu
Grande Villa,1048.14,13,26000000,3,4,West,2.5,Kathmandu
Grande Villa,1689.85,13,22000000,5,4,North West,2.5,Kathmandu
Har har mahadev,1475.95,13,18500000,6,3,North West,2.5,Kathmandu
Himshikhar,1197.87,13,17500000,6,4,South West,3.5,Kathmandu
New Buspark,1437.45,20,32000000,8,5,East,3,Kathmandu
Suncity,941.18,23,23000000,2,3,East,2.5,Kathmandu
Nepaltar,1026.75,11,21600000,8,4,North,3.5,Kathmandu
Nepaltar,1369,11,22500000,6,7,East,3.5,Kathmandu
Nepaltar,1197.875,13,25000000,8,5,East,3,Kathmandu
New Baneshwor,376.475,20,16800000,3,3,East,3.5,Kathmandu
Ochu Height,1026.75,13,23000000,4,3,West,2.5,Lalitpur
Ochu Height,1095.2,13,24500000,5,4,South,2.5,Lalitpur
Ochu Height,1095.2,13,27000000,5,3,South,2.5,Lalitpur
Ochu Height,1129.425,16,33000000,6,4,South,2.5,Lalitpur
Ochu Height,2053.5,20,35000000,6,4,West,2.5,Lalitpur
Ochu Height,1711.25,13,41000000,8,6,East,3.5,Lalitpur
Old Baneshwor,1369,13,39000000,6,5,East,3,Kathmandu
Om chowk,983.96,13,14500000,4,3,West,2.5,Kathmandu
Pabitra basti,900,10,25000000,5,3,East,2.5,Kathmandu
Padamsal,1095.2,13,24000000,5,4,West,3,Kathmandu
Padma Colony,1711.25,9,20000000,3,2,North East,3,Kathmandu
Paiyuntar,1437.45,12,22000000,6,4,East,2.5,Kathmandu
Paiyuntar,1471.675,12,30000000,5,4,West,2.5,Kathmandu
Kapan,1625.68,10,26000000,2,2,North,2,Kathmandu
Panchetaar,1625.6875,20,32000000,5,4,East,2.5,Kathmandu
Pandhara Chowk,1403.225,20,24500000,4,4,North,2.5,Kathmandu
Panga,1026.75,10,13500000,4,3,South,3.5,Kathmandu
Panipokhari,1779.7,20,54000000,4,5,East,3,Kathmandu
Panipokhari,1693.2724,20,67500000,4,1,North,3.5,Kathmandu
Pasikot,1026.75,14,16800000,5,5,North East,3,Kathmandu
Pasikot,1197.875,12,17500000,6,2,North,3,Kathmandu
Pasikot,1197.87,15,22500000,6,5,South east,3,Kathmandu
Pasikot,1369,20,24000000,5,2,South East,2.5,Kathmandu
Pasikot,1369,13,24500000,6,5,South East,2.5,Kathmandu
Pasikot,1711.25,13,28000000,8,4,South,3.5,Kathmandu
Pasikot,1796.8125,14,28000000,8,3,East,3,Kathmandu
Pasikot,1369,20,30000000,5,4,West,3,Kathmandu
Pasikot,1471.675,20,30000000,5,4,South,2.5,Kathmandu
Pasikot,1779.7,20,30000000,4,5,North East,2.5,Kathmandu
Pasikot,1411.78,12,31000000,5,2,South east,2.5,Kathmandu
Pasikot,1300.55,13,31000000,5,3,East,2.5,Kathmandu
Pasikot,2053.5,13,32000000,5,4,South east,2.5,Kathmandu
Pasikot,1882.375,20,32000000,4,5,North,2.5,Kathmandu
Pasikot,1745.475,10,32500000,5,2,East,3.5,Kathmandu
Pasikot,1754.03,14,32500000,6,5,East,2.5,Kathmandu
Pasikot,2053.5,13,33000000,6,4,South East,2.5,Kathmandu
Pasikot,1711.25,13,33500000,5,4,South,2.5,Kathmandu
Pasikot,1369,13,34000000,5,4,South East,2.5,Kathmandu
Pasikot,1711.25,13,34000000,6,5,North East,2.5,Kathmandu
Pasikot,1754.03,14,34000000,5,5,East,2.5,Kathmandu
Pasikot,1711.25,12,35000000,7,6,South,3,Kathmandu
Pasikot,1369,13,35000000,5,4,South East,2.5,Kathmandu
Pasikot,1711.25,13,36000000,5,4,North,2.5,Kathmandu
Pasikot,1745.475,14,38000000,5,3,South,2.5,Kathmandu
Pasikot,1745.475,14,38000000,5,3,South West,2.5,Kathmandu
Pasikot,2738,15,42500000,4,5,North east,2.5,Kathmandu
Pasikot,2738,15,45000000,4,3,North East,2.5,Kathmandu
Pasikot,2429.975,18.5,53500000,7,5,South West,3.5,Kathmandu
Pasikot,1711.25,13,36000000,6,5,North east,2.5,Kathmandu
Pepsicola,1112.3125,13,13500000,4,3,South East,3,Kathmandu
Pepsicola,855.625,13,15000000,4,2,North West,2,Kathmandu
Pepsicola,1026.75,13,16000000,3,3,West,3,Kathmandu
Pepsicola,1112.3125,13,21500000,6,6,East,2.5,Kathmandu
PepsiCola,1197.875,10,22000000,6,4,East,3,Kathmandu
Pepsicola,1133.7,20,22000000,6,4,West,2.5,Kathmandu
Pepsicola,1197.875,11,23000000,5,5,North East,3,Kathmandu
Pepsicola,1095.2,20,24000000,6,3,East,2.5,Kathmandu
Pepsicola,752.95,20,24000000,4,4,East,3,Kathmandu
Pepsicola,1026.75,18,25000000,5,4,North East,2.5,Kathmandu
Pepsicola,1454.5625,13,25500000,6,4,West,2.5,Kathmandu
Pepsicola,1026.75,10,26000000,8,4,North,3.5,Kathmandu
Pepsicola,1711.25,18,32500000,5,4,South East,3,Kathmandu
Pepsicola,2121.95,20,55500000,6,6,South,3.5,Kathmandu
Pepsicola,3000,20,67500000,5,4,South,2.5,Kathmandu
Phutung,1497.34,12,25000000,5,4,East,2.5,Kathmandu
Phutung,1437.45,18,26000000,5,3,West,3,Kathmandu
Phutung,1369,20,29900000,4,4,West,2.5,Kathmandu
Pingalasthan,1711.25,20,45000000,7,7,South East,3.5,Kathmandu
Purano Naikap,1711.25,10,30000000,5,4,West,2.5,Kathmandu
Purano Naikap,2806.45,13,48000000,7,5,North East,3,Kathmandu
Radhe Radhe,2738,14.5,62500000,6,3,South East,2.5,Bhaktapur
Rajkulo,1060.975,13,20800000,5,5,North,3,Lalitpur
Rajkulo,1026.75,13,28100000,5,4,North,3,Lalitpur
Ramkot,1369,20,15500000,4,2,North,2,Kathmandu
Ramkot,1369,16,16800000,5,2,West,2.5,Kathmandu
Ramkot,1129.425,10,17500000,3,3,South East,2.5,Kathmandu
Ramkot,1711.25,20,17500000,4,2,North,2,Kathmandu
Ramkot,1197.875,13,19000000,2,4,South,2.5,Kathmandu
Ramkot,1326.21875,20,19000000,4,3,East,3,Kathmandu
Ramkot,1129.425,10,23000000,5,4,North West,2.5,Kathmandu
Raniban,1540.125,10,23500000,5,3,West,2.5,Kathmandu
Raniban,1900,20,28000000,6,4,South,2.5,Kathmandu
Raniban,1026.75,13,30000000,3,3,West,2,Kathmandu
Raniban,1437.45,14,31000000,6,5,South West,3.5,Kathmandu
Raniban,2053.5,14,33500000,7,3,East,3,Kathmandu
Raniban,1026.75,20,36000000,6,5,East,2.5,Kathmandu
Raniban,1711.25,13,47500000,5,5,South,3,Kathmandu
Ratomate,941.1875,10,13000000,4,3,West,2.5,Kathmandu
Battisputali,1540.125,20,33000000,6,1,West,3.5,Kathmandu
Rudreshwor,1711.25,13,35000000,5,5,West,2.5,Kathmandu
Rudreshwor,1711.25,18,37500000,7,3,North West,2.5,Kathmandu
Rudreshwor,2464.2,14,42000000,5,5,South,2.5,Kathmandu
Rudreshwor,2738,13,42500000,5,5,East,2.5,Kathmandu
Rudreshwor,2738,20,45000000,5,5,East,3,Kathmandu
Rudreshwor,2738,16,48000000,4,3,north east east,2.5,Kathmandu
Rudreshwor,1745.475,13,49000000,5,6,East,2.5,Kathmandu
Rudreshwor,1745.475,13,50000000,4,5,South,2.5,Kathmandu
Rudreshwor,1745.475,16,50000000,4,5,East,3,Kathmandu
Rudreshwor,3080.25,20,55000000,4,5,South east,2.5,Kathmandu
Rudreshwor,2053.5,15,57500000,5,5,South,2.5,Kathmandu
Rudreshwor,2053.5,13,59500000,5,5,South,3,Kathmandu
Rudreshwor,2156.175,14,68000000,5,4,East,2.5,Kathmandu
Sai Baba chowk,1369,13,25000000,6,3,East,2.5,Kathmandu
Sainbu,855.625,13,21500000,5,3,West,2.5,Lalitpur
Sainbu,1369,15,30000000,4,2.5,North,3,Lalitpur
Sainbu,1026.75,13,25000000,5,5,East,3.5,Lalitpur
Sainbu,1095.2,15,35000000,4,5,South East,3,Lalitpur
Sainbu,1369,18,35000000,7,4,South East,3,Lalitpur
Sainbu,1745.475,14,36500000,5,3,North East,2.5,Lalitpur
Sainbu,1967.93,16,47500000,7,8,North East,3.5,Kathmandu
Sallaghari,1369,13,25000000,6,3,North West,2.5,Bhaktapur
Sallaghari,1369,13,25000000,6,3,North west,2.5,Bhaktapur
Samakhusi,1369,13,33000000,6,5,North,2.5,Kathmandu
Samakhusi,1711.25,16.5,35000000,4,3,South West,2.5,Kathmandu
Samakhusi,855.625,16,20500000,5,4,South,3,Kathmandu
Samakhusi,1026.75,13,22500000,9,4,South,3,Kathmandu
Samakhusi,1454.5625,13,23000000,6,5,North West,3,Kathmandu
Samakhusi,1026.75,10,25500000,6,4,North,3.5,Kathmandu
Samakhusi,1369,13,27500000,6,3,West,3,Kathmandu
Samakhusi,1369,15.12944333,30000000,6,6,East,2.5,Kathmandu
Samakhusi,1129.425,15,30500000,5,4,West,3,Kathmandu
Samakhusi,1369,13,32000000,6,5,East,2.5,Kathmandu
Samakhusi,1369,15,32000000,6,6,East,3,Kathmandu
Samakhusi,1369,16,32000000,6,4,East,2,Kathmandu
Samakhusi,1026.75,13,34500000,4,4,East,3,Kathmandu
